country;subcountry
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;West Bank
Palestinian Territory;Gaza Strip
Palestinian Territory;Gaza Strip
Palestinian Territory;West Bank
Portugal;Lisbon
Portugal;Lisbon
Portugal;Lisbon
Portugal;Santarém
Portugal;Lisbon
Portugal;Setúbal
Portugal;Setúbal
Portugal;Lisbon
Portugal;Lisbon
Portugal;Santarém
Portugal;Lisbon
Portugal;Lisbon
Portugal;Lisbon
Portugal;Lisbon
Portugal;Lisbon
Portugal;Faro
Portugal;Lisbon
Portugal;Faro
Portugal;Portalegre
Portugal;Lisbon
Portugal;Leiria
Portugal;Setúbal
Portugal;Setúbal
Portugal;Leiria
Portugal;Lisbon
Portugal;Setúbal
Portugal;Lisbon
Portugal;Faro
Portugal;Lisbon
Portugal;Setúbal
Portugal;Lisbon
Portugal;Santarém
Portugal;Setúbal
Portugal;Leiria
Portugal;Lisbon
Portugal;Faro
Portugal;Lisbon
Portugal;Lisbon
Portugal;Leiria
Portugal;Faro
Portugal;Faro
Portugal;Madeira
Portugal;Faro
Portugal;Évora
Portugal;Lisbon
Portugal;Santarém
Portugal;Setúbal
Portugal;Setúbal
Portugal;Castelo Branco
Portugal;Lisbon
Portugal;Lisbon
Portugal;Lisbon
Portugal;Setúbal
Portugal;Lisbon
Portugal;Madeira
Portugal;Leiria
Portugal;Lisbon
Portugal;Lisbon
Portugal;Beja
Portugal;Setúbal
Portugal;Setúbal
Portugal;Setúbal
Portugal;Lisbon
Portugal;Setúbal
Portugal;Lisbon
Portugal;Lisbon
Portugal;Faro
Portugal;Viseu
Portugal;Vila Real
Portugal;Porto
Portugal;Porto
Portugal;Porto
Portugal;Viana do Castelo
Portugal;Porto
Portugal;Guarda
Portugal;Porto
Portugal;Porto
Portugal;Porto
Portugal;Aveiro
Portugal;Porto
Portugal;Porto
Portugal;Porto
Portugal;Viana do Castelo
Portugal;Porto
Portugal;Aveiro
Portugal;Porto
Portugal;Viana do Castelo
Portugal;Porto
Portugal;Porto
Portugal;Porto
Portugal;Porto
Portugal;Aveiro
Portugal;Braga
Portugal;Guarda
Portugal;Porto
Portugal;Aveiro
Portugal;Porto
Portugal;Braga
Portugal;Braga
Portugal;Braga
Portugal;Porto
Portugal;Guarda
Portugal;Castelo Branco
Portugal;Coimbra
Portugal;Porto
Portugal;Bragança
Portugal;Braga
Portugal;Porto
Portugal;Braga
Portugal;Porto
Portugal;Aveiro
Portugal;Porto
Portugal;Azores
Palau;Melekeok
Paraguay;Guairá
Paraguay;Presidente Hayes
Paraguay;Central
Paraguay;Central
Paraguay;Misiones
Paraguay;Central
Paraguay;Alto Paraná
Paraguay;Ñeembucú
Paraguay;Amambay
Paraguay;Central
Paraguay;Central
Paraguay;Central
Paraguay;Central
Paraguay;Central
Paraguay;Central
Paraguay;Itapúa
Paraguay;Caaguazú
Paraguay;Concepción
Paraguay;Central
Paraguay;Alto Paraná
Paraguay;Central
Paraguay;Caazapá
Paraguay;Caaguazú
Paraguay;Cordillera
Paraguay;Asunción
Qatar;Baladīyat Umm Şalāl
Qatar;Baladīyat ar Rayyān
Qatar;Al Wakrah
Qatar;Al Khawr
Qatar;Baladīyat ad Dawḩah
Reunion;Réunion
Reunion;Réunion
Reunion;Réunion
Reunion;Réunion
Reunion;Réunion
Reunion;Réunion
Reunion;Réunion
Reunion;Réunion
Reunion;Réunion
Reunion;Réunion
Reunion;Réunion
Reunion;Réunion
Reunion;Réunion
Reunion;N/A
Romania;Teleorman
Romania;Braşov
Romania;Sălaj
Romania;Hunedoara
Romania;Ilfov
Romania;Maramureş
Romania;Suceava
Romania;Vaslui
Romania;Ialomiţa
Romania;Teleorman
Romania;Cluj
Romania;Tulcea
Romania;Mureş
Romania;Covasna
Romania;Neamţ
Romania;Mureş
Romania;Gorj
Romania;Dâmboviţa
Romania;Timiş
Romania;Galaţi
Romania;Suceava
Romania;Olt
Romania;Sălaj
Romania;Maramureş
Romania;Sibiu
Romania;Covasna
Romania;Alba
Romania;Satu Mare
Romania;Bihor
Romania;Braşov
Romania;Teleorman
Romania;Neamţ
Romania;Braşov
Romania;Vâlcea
Romania;Buzău
Romania;Caraş-Severin
Romania;Mureş
Romania;Suceava
Romania;Ilfov
Romania;Prahova
Romania;Argeş
Romania;Neamţ
Romania;Hunedoara
Romania;Hunedoara
Romania;Ilfov
Romania;Hunedoara
Romania;Bihor
Romania;Călăraşi
Romania;Harghita
Romania;Alba
Romania;Constanța
Romania;Gorj
Romania;Dâmboviţa
Romania;Bacău
Romania;Prahova
Romania;Harghita
Romania;Sibiu
Romania;Constanța
Romania;Constanța
Romania;Hunedoara
Romania;Timiş
Romania;Mureş
Romania;Iaşi
Romania;Vaslui
Romania;Hunedoara
Romania;Suceava
Romania;Giurgiu
Romania;Cluj
Romania;Harghita
Romania;Galaţi
Romania;Dâmboviţa
Romania;Vrancea
Romania;Dolj
Romania;Ialomiţa
Romania;Ialomiţa
Romania;Suceava
Romania;Braşov
Romania;Mehedinţi
Romania;Vâlcea
Romania;Botoşani
Romania;Hunedoara
Romania;Cluj
Romania;Argeş
Romania;Alba
Romania;Dolj
Romania;Olt
Romania;Constanța
Romania;Bacău
Romania;Braşov
Romania;Cluj
Romania;Sibiu
Romania;Suceava
Romania;Prahova
Romania;Cluj
Romania;Constanța
Romania;Satu Mare
Romania;Caraş-Severin
Romania;Olt
Romania;Dolj
Romania;Buzău
Romania;Bacău
Romania;Ilfov
Romania;Bucureşti
Romania;Prahova
Romania;Braşov
Romania;Brăila
Romania;Hunedoara
Romania;Botoşani
Romania;Maramureş
Romania;Caraş-Severin
Romania;Alba
Romania;Bistriţa-Năsăud
Romania;Vaslui
Romania;Olt
Romania;Dolj
Romania;Prahova
Romania;Maramureş
Romania;Maramureş
Romania;Bacău
Romania;Arad
Romania;Teleorman
Romania;Alba
Romania;Alba
Romania;Vrancea
Romania;Satu Mare
Romania;Iaşi
Romania;Argeş
Romania;Mureş
Romania;Ialomiţa
Romania;Bucureşti
Romania;Bucureşti
Romania;Bucureşti
Romania;Bucureşti
Romania;Bucureşti
Romania;Bucureşti
Serbia;Vojvodina
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Vojvodina
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Vojvodina
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Vojvodina
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Vojvodina
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Vojvodina
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Vojvodina
Serbia;Central Serbia
Serbia;Vojvodina
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Vojvodina
Serbia;Central Serbia
Serbia;Vojvodina
Serbia;Central Serbia
Serbia;Central Serbia
Serbia;Vojvodina
Serbia;Vojvodina
Serbia;Vojvodina
Serbia;Central Serbia
Serbia;Vojvodina
Serbia;Vojvodina
Serbia;Vojvodina
Serbia;Vojvodina
Serbia;Vojvodina
Serbia;Central Serbia
Russia;Tverskaya
Russia;St.-Petersburg
Russia;Rjazan
Russia;Moscow
Russia;Moscow
Russia;Rostov
Russia;MO
Russia;Chelyabinsk
Russia;Rostov
Russia;Moscow
Russia;MO
Russia;Brjansk
Russia;Volgograd
Russia;Samara
Russia;Tambov
Russia;Stavropol'skiy
Russia;Kursk
Russia;MO
Russia;Rostov
Russia;Stavropol'skiy
Russia;Moscow
Russia;Tatarstan
Russia;Karachayevo-Cherkesiya
Russia;Nizjnij Novgorod
Russia;Penza
Russia;MO
Russia;Murmansk
Russia;Moscow
Russia;Tatarstan
Russia;Vladimir
Russia;Mariy-El
Russia;Krasnodarskiy
Russia;Stavropol'skiy
Russia;Stavropol'skiy
Russia;Saratov
Russia;Komi Republic
Russia;Krasnodarskiy
Russia;Lipetsk
Russia;Volgograd
Russia;Tatarstan
Russia;MO
Russia;Rostov
Russia;Tula
Russia;Orenburg
Russia;Tula
Russia;Moscow
Russia;Smolensk
Russia;Jaroslavl
Russia;Kirov
Russia;Bashkortostan
Russia;Arkhangelskaya
Russia;Adygeya
Russia;Tverskaya
Russia;Krasnodarskiy
Russia;Nizjnij Novgorod
Russia;Moscow
Russia;Leningrad
Russia;Vladimir
Russia;Smolensk
Russia;Kirov
Russia;Leningrad
Russia;Udmurtiya
Russia;MO
Russia;MO
Russia;MO
Russia;Voronezj
Russia;Moscow
Russia;Moscow
Russia;Volgograd
Russia;Mariy-El
Russia;Saratov
Russia;MO
Russia;Vologda
Russia;Leningrad
Russia;Moscow
Russia;Kostroma
Russia;Volgograd
Russia;Rostov
Russia;Moscow
Russia;Moscow
Russia;Vladimir
Russia;North Ossetia
Russia;MO
Russia;Ivanovo
Russia;Moscow
Russia;Perm
Russia;Tula
Russia;Arkhangelskaya
Russia;Vologda
Russia;Pskov
Russia;Moscow
Russia;Belgorod
Russia;Novgorod
Russia;Moscow
Russia;Tula
Russia;Tambov
Russia;Udmurtiya
Russia;Krasnodarskiy
Russia;Chelyabinsk
Russia;Karachayevo-Cherkesiya
Russia;Lipetsk
Russia;Volgograd
Russia;Chechnya
Russia;St.-Petersburg
Russia;Brjansk
Russia;Ulyanovsk
Russia;Komi Republic
Russia;Jaroslavl
Russia;Bashkortostan
Russia;Karachayevo-Cherkesiya
Russia;Bashkortostan
Russia;Bashkortostan
Russia;Kabardino-Balkariya
Russia;Tverskaya
Russia;Bashkortostan
Russia;Jaroslavl
Russia;Tula
Russia;MO
Russia;Krasnodarskiy
Russia;Rostov
Russia;Brjansk
Russia;Moscow
Russia;Ingushetiya
Russia;Moscow
Russia;Leningrad
Russia;Tverskaya
Russia;MO
Russia;Samara
Russia;Krasnodarskiy
Russia;Leningrad
Russia;Krasnodarskiy
Russia;Ivanovo
Russia;Kabardino-Balkariya
Russia;Moscow
Russia;Krasnodarskiy
Russia;Moscow
Russia;Krasnodarskiy
Russia;Tambov
Russia;Bashkortostan
Russia;Rostov
Russia;Moscow
Russia;Samara
Russia;Komi Republic
Russia;Stavropol'skiy
Russia;Moscow
Russia;Leningrad
Russia;Kaliningrad
Russia;Stavropol'skiy
Russia;Stavropol'skiy
Russia;Tula
Russia;Volgograd
Russia;Ingushetiya
Russia;Kaluga
Russia;MO
Russia;Vladimir
Russia;Belgorod
Russia;Moscow
Russia;Bashkortostan
Russia;Stavropol'skiy
Russia;Belgorod
Russia;Krasnodarskiy
Russia;Krasnodarskiy
Russia;Brjansk
Russia;Novgorod
Russia;MO
Russia;St.-Petersburg
Russia;Kirov
Russia;Kaliningrad
Russia;Leningrad
Russia;St.-Petersburg
Russia;Komi Republic
Russia;Republic of Karelia
Russia;Orenburg
Russia;Moscow
Russia;MO
Russia;Orenburg
Russia;Perm
Russia;Moscow
Russia;Moscow
Russia;Vologda
Russia;MO
Russia;Krasnodarskiy
Russia;Vladimir
Russia;Smolensk
Russia;Kirov
Russia;Moscow
Russia;Krasnodarskiy
Russia;Leningrad
Russia;Rjazan
Russia;MO
Russia;Chelyabinsk
Russia;Bashkortostan
Russia;Ivanovo
Russia;St.-Petersburg
Russia;Chuvashia
Russia;Stavropol'skiy
Russia;Rjazan
Russia;Vologda
Russia;Belgorod
Russia;Moscow
Russia;Kursk
Russia;Moscow
Russia;MO
Russia;Tula
Russia;MO
Russia;Kostroma
Russia;Chechnya
Russia;Nizjnij Novgorod
Russia;Rostov
Russia;Krasnodarskiy
Russia;Tula
Russia;Sverdlovsk
Russia;Murmansk
Russia;Arkhangelskaya
Russia;Moscow
Russia;Moscow
Russia;St.-Petersburg
Russia;Leningrad
Russia;MO
Russia;MO
Russia;Nizjnij Novgorod
Russia;Penza
Russia;Voronezj
Russia;Rostov
Russia;MO
Russia;Nizjnij Novgorod
Russia;Brjansk
Russia;Republic of Karelia
Russia;Chelyabinsk
Russia;Nizjnij Novgorod
Russia;Saratov
Russia;Udmurtiya
Russia;Mordoviya
Russia;Orenburg
Russia;St.-Petersburg
Russia;Samara
Russia;Rostov
Russia;Bashkortostan
Russia;Smolensk
Russia;Tverskaya
Russia;Rjazan
Russia;Jaroslavl
Russia;Leningrad
Russia;Rjazan
Russia;Rjazan
Russia;Mordoviya
Russia;Moscow
Russia;Saratov
Russia;Rostov
Russia;Jaroslavl
Russia;Moscow
Russia;Voronezj
Russia;Voronezj
Russia;Smolensk
Russia;MO
Russia;Ivanovo
Russia;Sverdlovsk
Russia;MO
Russia;Belgorod
Russia;Bashkortostan
Russia;Tambov
Russia;Moscow
Russia;Stavropol'skiy
Russia;MO
Russia;St.-Petersburg
Russia;MO
Russia;Saratov
Russia;Pskov
Russia;MO
Russia;Rostov
Russia;Kabardino-Balkariya
Russia;Bashkortostan
Russia;Saratov
Russia;Ivanovo
Russia;Leningrad
Russia;Krasnodarskiy
Russia;Voronezj
Russia;Voronezj
Russia;Moscow
Russia;Moscow
Russia;Murmansk
Russia;Murmansk
Russia;Moscow
Russia;Vladimir
Russia;Samara
Russia;Leningrad
Russia;MO
Russia;Brjansk
Russia;Moscow
Russia;Tula
Russia;Leningrad
Russia;Vladimir
Russia;Republic of Karelia
Russia;MO
Russia;Saratov
Russia;St.-Petersburg
Russia;St.-Petersburg
Russia;Novgorod
Russia;Sverdlovsk
Russia;Moscow
Russia;Perm
Russia;Jaroslavl
Russia;Moscow
Russia;Penza
Russia;Komi Republic
Russia;MO
Russia;Krasnodarskiy
Russia;St.-Petersburg
Russia;Voronezj
Russia;Krasnodarskiy
Russia;Volgograd
Russia;MO
Russia;St.-Petersburg
Russia;Samara
Russia;Moscow
Russia;Leningrad
Russia;Krasnodarskiy
Russia;Pskov
Russia;Voronezj
Russia;Tverskaya
Russia;Moscow
Russia;Perm
Russia;Orenburg
Russia;Rostov
Russia;Orenburg
Russia;Orjol
Russia;MO
Russia;Moscow
Russia;Ingushetiya
Russia;Arkhangelskaya
Russia;Kirov
Russia;Murmansk
Russia;Chechnya
Russia;Bashkortostan
Russia;MO
Russia;Perm
Russia;Moscow
Russia;Kaluga
Russia;Perm
Russia;Arkhangelskaya
Russia;Tatarstan
Russia;Belgorod
Russia;Moscow
Russia;Moscow
Russia;Brjansk
Russia;Voronezj
Russia;Saratov
Russia;Ulyanovsk
Russia;Orenburg
Russia;Krasnodarskiy
Russia;Rostov
Russia;Krasnodarskiy
Russia;Krasnodarskiy
Russia;Stavropol'skiy
Russia;Tula
Russia;Rjazan
Russia;Moscow
Russia;Samara
Russia;Krasnodarskiy
Russia;Moscow
Russia;MO
Russia;Arkhangelskaya
Russia;Rostov
Russia;Chuvashia
Russia;Volgograd
Russia;Stavropol'skiy
Russia;Novgorod
Russia;Voronezj
Russia;St.-Petersburg
Russia;MO
Russia;Sverdlovsk
Russia;Sverdlovsk
Russia;Nizjnij Novgorod
Russia;Penza
Russia;Tatarstan
Russia;Moscow
Russia;Moscow
Russia;Leningrad
Russia;Penza
Russia;Volgograd
Russia;Murmansk
Russia;Stavropol'skiy
Russia;Stavropol'skiy
Russia;Pskov
Russia;Ingushetiya
Russia;Kostroma
Russia;Tverskaya
Russia;Bashkortostan
Russia;Samara
Russia;Ingushetiya
Russia;Nizjnij Novgorod
Russia;Nenetskiy Avtonomnyy Okrug
Russia;Kabardino-Balkariya
Russia;MO
Russia;Kabardino-Balkariya
Russia;MO
Russia;Tatarstan
Russia;MO
Russia;Vladimir
Russia;Murmansk
Russia;Orjol
Russia;Udmurtiya
Russia;MO
Russia;North Ossetia
Russia;Krasnodarskiy
Russia;Moscow
Russia;Tambov
Russia;Rostov
Russia;MO
Russia;Murmansk
Russia;Arkhangelskaya
Russia;Stavropol'skiy
Russia;Rostov
Russia;Volgograd
Russia;Moscow
Russia;Tambov
Russia;St.-Petersburg
Russia;Tatarstan
Russia;Tatarstan
Russia;Bashkortostan
Russia;Vladimir
Russia;Republic of Karelia
Russia;Krasnodarskiy
Russia;Mariy-El
Russia;Orenburg
Russia;Adygeya
Russia;Moscow
Russia;Saratov
Russia;Moscow
Russia;Moscow
Russia;Kostroma
Russia;Moscow
Russia;Kaluga
Russia;Ingushetiya
Russia;MO
Russia;Dagestan
Russia;Chelyabinsk
Russia;Kaluga
Russia;Moscow
Russia;MO
Russia;MO
Russia;Perm
Russia;Nizjnij Novgorod
Russia;Moscow
Russia;MO
Russia;Leningrad
Russia;MO
Russia;St.-Petersburg
Russia;Leningrad
Russia;MO
Russia;Orjol
Russia;Voronezj
Russia;Lipetsk
Russia;MO
Russia;Moscow
Russia;Moscow
Russia;Kursk
Russia;MO
Russia;St.-Petersburg
Russia;Stavropol'skiy
Russia;Moscow
Russia;MO
Russia;Volgograd
Russia;Tatarstan
Russia;Moscow
Russia;Krasnodarskiy
Russia;MO
Russia;Moscow
Russia;Lipetsk
Russia;Krasnodarskiy
Russia;Vladimir
Russia;Krasnodarskiy
Russia;Kabardino-Balkariya
Russia;Penza
Russia;Moscow
Russia;Orenburg
Russia;MO
Russia;Sverdlovsk
Russia;Krasnodarskiy
Russia;Chelyabinsk
Russia;MO
Russia;Kursk
Russia;MO
Russia;Krasnodarskiy
Russia;Kursk
Russia;Chechnya
Russia;St.-Petersburg
Russia;Perm
Russia;Bashkortostan
Russia;Nizjnij Novgorod
Russia;Tatarstan
Russia;Perm
Russia;Krasnodarskiy
Russia;MO
Russia;Nizjnij Novgorod
Russia;Krasnodarskiy
Russia;Krasnodarskiy
Russia;St.-Petersburg
Russia;Rostov
Russia;MO
Russia;St.-Petersburg
Russia;Perm
Russia;Sverdlovsk
Russia;Perm
Russia;Stavropol'skiy
Russia;MO
Russia;Krasnodarskiy
Russia;Krasnodarskiy
Russia;MO
Russia;Saratov
Russia;MO
Russia;Mariy-El
Russia;MO
Russia;Moscow
Russia;Kaluga
Russia;Mordoviya
Russia;Vladimir
Russia;Murmansk
Russia;Tambov
Russia;Volgograd
Russia;Arkhangelskaya
Russia;Volgograd
Russia;MO
Russia;Kirov
Russia;Kostroma
Russia;Republic of Karelia
Russia;Tula
Russia;Arkhangelskaya
Russia;Krasnodarskiy
Russia;Rostov
Russia;Kaluga
Russia;Republic of Karelia
Russia;Tverskaya
Russia;Leningrad
Russia;St.-Petersburg
Russia;St.-Petersburg
Russia;MO
Russia;Moscow
Russia;Vladimir
Russia;Ivanovo
Russia;Brjansk
Russia;MO
Russia;MO
Russia;Dagestan
Russia;Dagestan
Russia;Perm
Russia;Stavropol'skiy
Russia;Vladimir
Russia;Tambov
Russia;Murmansk
Russia;Leningrad
Russia;Kirov
Russia;Kirov
Russia;Kaluga
Russia;Leningrad
Russia;Tula
Russia;Leningrad
Russia;Ivanovo
Russia;Samara
Russia;Samara
Russia;Tverskaya
Russia;Tula
Russia;MO
Russia;Krasnodarskiy
Russia;MO
Russia;Krasnodarskiy
Russia;Moscow
Russia;Dagestan
Russia;Astrakhan
Russia;Krasnodarskiy
Russia;Tatarstan
Russia;Chelyabinsk
Russia;MO
Russia;Dagestan
Russia;Rjazan
Russia;MO
Russia;Tverskaya
Russia;Brjansk
Russia;Karachayevo-Cherkesiya
Russia;Ingushetiya
Russia;Vladimir
Russia;Moscow
Russia;Ingushetiya
Russia;Krasnodarskiy
Russia;Murmansk
Russia;Chuvashia
Russia;Astrakhan
Russia;Volgograd
Russia;Rostov
Russia;Kaluga
Russia;Saratov
Russia;MO
Russia;Kaliningrad
Russia;Volgograd
Russia;Voronezj
Russia;Sverdlovsk
Russia;MO
Russia;Stavropol'skiy
Russia;MO
Russia;Udmurtiya
Russia;Dagestan
Russia;MO
Russia;Moscow
Russia;Ivanovo
Russia;MO
Russia;Bashkortostan
Russia;Stavropol'skiy
Russia;Ulyanovsk
Russia;Stavropol'skiy
Russia;Krasnodarskiy
Russia;Udmurtiya
Russia;Vladimir
Russia;Kaliningrad
Russia;Krasnodarskiy
Russia;Rostov
Russia;Chechnya
Russia;Belgorod
Russia;Perm
Russia;Vologda
Russia;Lipetsk
Russia;Chechnya
Russia;Voronezj
Russia;St.-Petersburg
Russia;Krasnodarskiy
Russia;Stavropol'skiy
Russia;Volgograd
Russia;Nizjnij Novgorod
Russia;St.-Petersburg
Russia;Moscow
Russia;MO
Russia;Udmurtiya
Russia;Adygeya
Russia;Stavropol'skiy
Russia;Krasnodarskiy
Russia;Orenburg
Russia;Jaroslavl
Russia;Leningrad
Russia;Kostroma
Russia;Smolensk
Russia;Ivanovo
Russia;MO
Russia;MO
Russia;Volgograd
Russia;MO
Russia;Komi Republic
Russia;Saratov
Russia;Adygeya
Russia;Kalmykiya
Russia;MO
Russia;MO
Russia;MO
Russia;Ingushetiya
Russia;MO
Russia;Nizjnij Novgorod
Russia;Bashkortostan
Russia;Brjansk
Russia;Volgograd
Russia;MO
Russia;MO
Russia;Stavropol'skiy
Russia;Tula
Russia;Rostov
Russia;MO
Russia;MO
Russia;Perm
Russia;MO
Russia;Stavropol'skiy
Russia;Krasnodarskiy
Russia;Ulyanovsk
Russia;Smolensk
Russia;Dagestan
Russia;Moscow
Russia;MO
Russia;Moscow
Russia;Bashkortostan
Russia;Lipetsk
Russia;Jaroslavl
Russia;Dagestan
Russia;St.-Petersburg
Russia;Perm
Russia;Novgorod
Russia;Tatarstan
Russia;Bashkortostan
Russia;Belgorod
Russia;Kaliningrad
Russia;Perm
Russia;MO
Russia;Karachayevo-Cherkesiya
Russia;Vologda
Russia;MO
Russia;MO
Russia;Kabardino-Balkariya
Russia;Chuvashia
Russia;Perm
Russia;Samara
Russia;Orenburg
Russia;Dagestan
Russia;Kostroma
Russia;Voronezj
Russia;Moscow
Russia;Tatarstan
Russia;Orenburg
Russia;Tatarstan
Russia;Stavropol'skiy
Russia;Krasnodarskiy
Russia;Brjansk
Russia;MO
Russia;Moscow
Russia;Novgorod
Russia;Voronezj
Russia;Nizjnij Novgorod
Russia;MO
Russia;Tverskaya
Russia;Leningrad
Russia;Voronezj
Russia;MO
Russia;Nizjnij Novgorod
Russia;Tula
Russia;Voronezj
Russia;Bashkortostan
Russia;Stavropol'skiy
Russia;Moscow
Russia;Bashkortostan
Russia;Moscow
Russia;Tverskaya
Russia;Samara
Russia;North Ossetia
Russia;Perm
Russia;Bashkortostan
Russia;Krasnodarskiy
Russia;MO
Russia;Belgorod
Russia;Tula
Russia;Bashkortostan
Russia;Rostov
Russia;Krasnodarskiy
Russia;Bashkortostan
Russia;Tatarstan
Russia;Rostov
Russia;Ulyanovsk
Russia;Udmurtiya
Russia;Saratov
Russia;MO
Russia;Saratov
Russia;Nizjnij Novgorod
Russia;Kaluga
Russia;Kabardino-Balkariya
Russia;Chelyabinsk
Russia;Rostov
Russia;Moscow
Russia;Rostov
Russia;Chechnya
Russia;St.-Petersburg
Russia;Saratov
Russia;Astrakhan
Russia;Chelyabinsk
Russia;Stavropol'skiy
Russia;Nizjnij Novgorod
Russia;Tatarstan
Russia;Krasnodarskiy
Russia;Arkhangelskaya
Russia;Chechnya
Russia;North Ossetia
Russia;Krasnodarskiy
Russia;MO
Russia;Murmansk
Russia;Voronezj
Russia;MO
Russia;Krasnodarskiy
Russia;Moscow
Russia;Tatarstan
Russia;Tula
Russia;MO
Russia;Belgorod
Russia;Stavropol'skiy
Russia;Perm
Russia;Vladimir
Russia;Chuvashia
Russia;MO
Russia;Rostov
Russia;Krasnodarskiy
Russia;Astrakhan
Russia;Tatarstan
Russia;Krasnodarskiy
Russia;Krasnodarskiy
Russia;Chechnya
Russia;Krasnodarskiy
Russia;Orenburg
Russia;Tatarstan
Russia;Kursk
Russia;Stavropol'skiy
Russia;North Ossetia
Russia;Rostov
Russia;MO
Russia;Krasnodarskiy
Russia;Nizjnij Novgorod
Russia;Dagestan
Russia;Sverdlovsk
Russia;Chelyabinsk
Russia;Arkhangelskaya
Russia;Astrakhan
Russia;Penza
Russia;Stavropol'skiy
Russia;MO
Russia;Moscow
Russia;Komi Republic
Russia;St.-Petersburg
Russia;Ingushetiya
Russia;Tjumen
Russia;Altai Krai
Russia;Sverdlovsk
Russia;Altai Krai
Russia;Chelyabinsk
Russia;Kemerovo
Russia;Krasnoyarskiy
Russia;Chelyabinsk
Russia;Sverdlovsk
Russia;Kemerovo
Russia;Altai Krai
Russia;Tjumen
Russia;Komi Republic
Russia;Komi Republic
Russia;Sverdlovsk
Russia;Sverdlovsk
Russia;Chelyabinsk
Russia;Krasnoyarskiy
Russia;Krasnoyarskiy
Russia;Khanty-Mansiyskiy Avtonomnyy Okrug
Russia;Tjumen
Russia;Sverdlovsk
Russia;Chelyabinsk
Russia;Kemerovo
Russia;Tomsk
Russia;Novosibirsk
Russia;Tjumen
Russia;Irkutsk
Russia;Kemerovo
Russia;Sverdlovsk
Russia;Novosibirsk
Russia;Kemerovo
Russia;Yamalo-Nenetskiy Avtonomnyy Okrug
Russia;Omsk
Russia;Krasnoyarskiy
Russia;Altai Krai
Russia;Sverdlovsk
Russia;Sverdlovsk
Russia;Sverdlovsk
Russia;Novosibirsk
Russia;Khanty-Mansiyskiy Avtonomnyy Okrug
Russia;Sverdlovsk
Russia;Tomsk
Russia;Sverdlovsk
Russia;Khanty-Mansiyskiy Avtonomnyy Okrug
Russia;Krasnoyarskiy
Russia;Altai Krai
Russia;Krasnoyarskiy
Russia;Kurgan
Russia;Krasnoyarskiy
Russia;Kurgan
Russia;Sverdlovsk
Russia;Khakasiya
Russia;Yamalo-Nenetskiy Avtonomnyy Okrug
Russia;Altai Krai
Russia;Sverdlovsk
Russia;Sverdlovsk
Russia;Kemerovo
Russia;Kemerovo
Russia;Khanty-Mansiyskiy Avtonomnyy Okrug
Russia;Kemerovo
Russia;Sverdlovsk
Russia;Chelyabinsk
Russia;Kemerovo
Russia;Omsk
Russia;Novosibirsk
Russia;Khanty-Mansiyskiy Avtonomnyy Okrug
Russia;Yamalo-Nenetskiy Avtonomnyy Okrug
Russia;Yamalo-Nenetskiy Avtonomnyy Okrug
Russia;Altai Krai
Russia;Novosibirsk
Russia;Kemerovo
Russia;Altai Krai
Russia;Krasnoyarskiy
Russia;Sverdlovsk
Russia;Khanty-Mansiyskiy Avtonomnyy Okrug
Russia;Irkutsk
Russia;Sverdlovsk
Russia;Khanty-Mansiyskiy Avtonomnyy Okrug
Russia;Krasnoyarskiy
Russia;Yamalo-Nenetskiy Avtonomnyy Okrug
Russia;Kemerovo
Russia;Krasnoyarskiy
Russia;Chelyabinsk
Russia;Kemerovo
Russia;Khanty-Mansiyskiy Avtonomnyy Okrug
Russia;Altai Republic
Russia;Kemerovo
Russia;Novosibirsk
Russia;Krasnoyarskiy
Russia;Kemerovo
Russia;Yamalo-Nenetskiy Avtonomnyy Okrug
Russia;Tyva
Russia;Chelyabinsk
Russia;Novosibirsk
Russia;Kurgan
Russia;Kurgan
Russia;Novosibirsk
Russia;Altai Krai
Russia;Krasnoyarskiy
Russia;Sverdlovsk
Russia;Sverdlovsk
Russia;Novosibirsk
Russia;Chelyabinsk
Russia;Chelyabinsk
Russia;Khanty-Mansiyskiy Avtonomnyy Okrug
